state,best,wins
021210021,-1,-6
021210022,6,-5
021210100,-2,-1
021210101,-2,-1
021210102,-2,-1
021210110,-2,-1
021210111,-2,-1
021210112,-2,-1
021210120,-2,-1
021210121,-2,-1
021210122,-2,-1
021210200,0,-15
021210201,0,-5
021210202,7,-4
021210210,0,-3
021210211,0,-2
021210212,0,-1
021210220,8,-4
021210221,0,-2
021210222,-3,1
021211000,-1,-14
021211001,-2,-1
021211002,6,-6
021211010,-1,-4
021211011,-2,-1
021211012,6,-1
021211020,-1,-6
021211021,-2,-1
021211022,6,-2
021211100,-2,-1
021211101,-2,-1
021211102,-2,-1
021211110,-2,-1
021211111,-2,-1
021211112,-2,-1
021211120,-2,-1
021211121,-2,-1
021211122,-2,-1
021211200,0,-5
021211201,-2,-1
021211202,7,-2
021211210,0,-1
021211211,-2,-1
021211212,0,-1
021211220,8,-2
021211221,-2,-1
021211222,-3,1
021212000,6,-17
021212001,-1,-6
021212002,6,-6
021212010,6,-4
021212011,-1,-2
021212012,6,-1
021212020,6,-6
021212021,-1,-2
021212022,6,-2
021212100,-2,-1
021212101,-2,-1
021212102,-2,-1
021212110,-2,-1
021212111,-2,-1
021212112,-2,-1
021212120,-2,-1
021212121,-2,-1
021212122,-2,-1
021212200,0,-5
021212201,0,-2
021212202,7,-2
021212210,0,-1
021212211,0,-1
021212212,0,-1
021212220,8,-2
021212221,0,-1
021212222,-3,1
021220000,7,-44
021220001,7,-12
021220002,7,-9
021220010,5,-15
021220011,5,-5
021220012,5,-4
021220020,-3,1
021220021,-3,1
021220022,-3,1
021220100,7,-14
021220101,7,-4
021220102,7,-3
021220110,5,-5
021220111,-2,-1
021220112,5,-2
021220120,-3,1
021220121,-3,1
021220122,-3,1
021220200,7,-9
021220201,7,-3
021220202,7,-3
021220210,5,-4
021220211,5,-2
021220212,5,-2
021220220,-3,1
021220221,-3,1
021220222,-3,1
021221000,7,-13
021221001,-2,-1
021221002,7,-4
021221010,8,-4
021221011,-2,-1
021221012,0,-1
021221020,-3,1
021221021,-2,-1
021221022,-3,1
021221100,7,-5
021221101,-2,-1
021221102,7,-2
021221110,8,-1
021221111,-2,-1
021221112,0,-1
021221120,-3,1
021221121,-2,-1
021221122,-3,1
021221200,7,-4
021221201,-2,-1
021221202,7,-2
021221210,0,-1
021221211,-2,-1
021221212,0,-1
021221220,-3,1
021221221,-2,-1
021221222,-3,1
021222000,-3,1
021222001,-3,1
021222002,-3,1
021222010,-3,1
021222011,-3,1
021222012,-3,1
021222020,-3,1
021222021,-3,1
021222022,-3,1
021222100,-3,1
021222101,-3,1
021222102,-3,1
021222110,-3,1
021222111,-2,-1
021222112,-3,1
021222120,-3,1
021222121,-3,1
021222122,-3,1
021222200,-3,1
021222201,-3,1
021222202,-3,1
021222210,-3,1
021222211,-3,1
021222212,-3,1
021222220,-3,1
021222221,-3,1
021222222,-3,1
022000000,0,-2005
022000001,0,-385
022000002,5,-202
022000010,0,-337
022000011,0,-67
022000012,5,-50
022000020,4,-242
022000021,4,-56
022000022,6,-16
022000100,0,-321
022000101,0,-67
022000102,5,-50
022000110,0,-55
022000111,-2,-1
022000112,5,-10
022000120,4,-50
022000121,4,-14
022000122,5,-9
022000200,4,-242
022000201,4,-56
022000202,7,-16
022000210,4,-50
022000211,4,-14
022000212,5,-9
022000220,8,-33
022000221,4,-14
022000222,-3,1
022001000,0,-301
022001001,0,-73
022001002,0,-67
022001010,0,-55
022001011,0,-17
022001012,0,-11
022001020,4,-50
022001021,4,-14
022001022,6,-9
022001100,0,-55
022001101,0,-17
022001102,0,-11
022001110,0,-13
022001111,-2,-1
022001112,0,-3
022001120,4,-10
022001121,4,-4
022001122,4,-4
022001200,4,-50
022001201,4,-14
022001202,7,-9
022001210,4,-10
022001211,4,-4
022001212,4,-4
022001220,8,-9
022001221,4,-4
022001222,-3,1
022002000,8,-202
022002001,0,-67
022002002,-3,1
022002010,8,-44
022002011,0,-17
022002012,-3,1
022002020,8,-33
022002021,4,-14
022002022,-3,1
022002100,8,-44
022002101,0,-17
022002102,-3,1
022002110,8,-12
022002111,-2,-1
022002112,-3,1
022002120,8,-9
022002121,4,-4
022002122,-3,1
022002200,8,-33
022002201,4,-14
022002202,-3,1
022002210,8,-9
022002211,4,-4
022002212,-3,1
022002220,8,-9
022002221,4,-4
022002222,-3,1
022010000,0,-353
022010001,0,-65
022010002,5,-50
022010010,0,-67
022010011,0,-14
022010012,5,-10
022010020,0,-73
022010021,0,-16
022010022,6,-9
022010100,0,-67
022010101,0,-14
022010102,5,-10
022010110,0,-13
022010111,-2,-1
022010112,5,-4
022010120,0,-15
022010121,0,-5
022010122,5,-4
022010200,0,-73
022010201,0,-16
022010202,7,-9
022010210,0,-15
022010211,0,-5
022010212,5,-4
022010220,8,-14
022010221,0,-5
022010222,-3,1
022011000,0,-49
022011001,0,-14
022011002,0,-9
022011010,0,-13
022011011,0,-5
022011012,0,-3
022011020,0,-13
022011021,0,-5
022011022,6,-4
022011100,0,-13
022011101,0,-5
022011102,0,-3
022011110,0,-3
022011111,-2,-1
022011112,0,-1
022011120,0,-3
022011121,0,-2
022011122,0,-1
022011200,0,-13
022011201,0,-5
022011202,7,-4
022011210,0,-3
022011211,0,-2
022011212,0,-1
022011220,8,-4
022011221,0,-2
022011222,-3,1
022012000,8,-56
022012001,0,-16
022012002,-3,1
022012010,8,-14
022012011,0,-5
022012012,-3,1
022012020,8,-14
022012021,0,-5
022012022,-3,1
022012100,8,-14
022012101,0,-5
022012102,-3,1
022012110,8,-4
022012111,-2,-1
022012112,-3,1
022012120,8,-4
022012121,0,-2
022012122,-3,1
022012200,8,-14
022012201,0,-5
022012202,-3,1
022012210,8,-4
022012211,0,-2
022012212,-3,1
022012220,8,-4
022012221,0,-2
022012222,-3,1
022020000,7,-103
022020001,7,-27
022020002,7,-16
022020010,6,-44
022020011,6,-12
022020012,6,-9
022020020,-3,1
022020021,-3,1
022020022,-3,1
022020100,7,-44
022020101,7,-12
022020102,7,-9
022020110,0,-13
022020111,-2,-1
022020112,5,-4
022020120,-3,1
022020121,-3,1
022020122,-3,1
022020200,-3,1
022020201,-3,1
022020202,-3,1
022020210,-3,1
022020211,-3,1
022020212,-3,1
022020220,-3,1
022020221,-3,1
022020222,-3,1
022021000,7,-33
022021001,7,-9
022021002,7,-9
022021010,6,-10
022021011,6,-4
022021012,6,-4
022021020,-3,1
022021021,-3,1
022021022,-3,1
022021100,7,-10
022021101,7,-4
022021102,7,-4
022021110,0,-3
022021111,-2,-1
022021112,0,-1
022021120,-3,1
022021121,-3,1
022021122,-3,1
022021200,-3,1
022021201,-3,1
022021202,-3,1
022021210,-3,1
022021211,-3,1
022021212,-3,1
022021220,-3,1
022021221,-3,1
022021222,-3,1
022022000,8,-5
022022001,7,-4
022022002,-3,1
022022010,8,-4
022022011,6,-3
022022012,-3,1
022022020,-3,1
022022021,-3,1
022022022,-3,1
022022100,8,-4
022022101,7,-3
022022102,-3,1
022022110,8,-3
022022111,-2,-1
022022112,-3,1
022022120,-3,1
022022121,-3,1
022022122,-3,1
022022200,-3,1
022022201,-3,1
022022202,-3,1
022022210,-3,1
022022211,-3,1
022022212,-3,1
022022220,-3,1
022022221,-3,1
022022222,-3,1
022100000,0,-353
022100001,0,-73
022100002,5,-38
022100010,0,-73
022100011,0,-17
022100012,5,-14
022100020,4,-44
022100021,4,-14
022100022,6,-4
022100100,0,-57
022100101,0,-14
022100102,5,-12
022100110,0,-14
022100111,-2,-1
022100112,5,-4
022100120,4,-12
022100121,4,-4
022100122,5,-3
022100200,4,-44
022100201,4,-14
022100202,7,-4
022100210,4,-14
022100211,4,-4
022100212,5,-3
022100220,8,-9
022100221,4,-4
022100222,-3,1
022101000,0,-61
022101001,0,-17
022101002,0,-17
022101010,0,-17
022101011,0,-5
022101012,0,-5
022101020,4,-12
022101021,4,-4
022101022,6,-3
022101100,0,-14
022101101,0,-5
022101102,0,-5
022101110,0,-5
022101111,-2,-1
022101112,0,-2
022101120,4,-4
022101121,4,-2
022101122,4,-2
022101200,4,-12
022101201,4,-4
022101202,7,-3
022101210,4,-4
022101211,4,-2
022101212,4,-2
022101220,8,-3
022101221,4,-2
022101222,-3,1
022102000,8,-44
022102001,0,-19
022102002,-3,1
022102010,8,-14
022102011,0,-5
022102012,-3,1
022102020,8,-9
022102021,4,-4
022102022,-3,1
022102100,8,-12
022102101,0,-5
022102102,-3,1
022102110,8,-4
022102111,-2,-1
022102112,-3,1
022102120,8,-3
022102121,4,-2
022102122,-3,1
022102200,8,-9
022102201,4,-4
022102202,-3,1
022102210,8,-3
022102211,4,-2
022102212,-3,1
022102220,8,-3
022102221,4,-2
022102222,-3,1
022110000,0,-67
022110001,0,-14
022110002,5,-12
022110010,0,-17
022110011,0,-5
022110012,5,-4
022110020,0,-17
022110021,0,-5
022110022,6,-3
022110100,0,-14
022110101,0,-5
022110102,5,-4
022110110,0,-5
022110111,-2,-1
022110112,5,-2
022110120,0,-5
022110121,0,-2
022110122,5,-2
022110200,0,-17
022110201,0,-5
022110202,7,-3
022110210,0,-5
022110211,0,-2
022110212,5,-2
022110220,8,-4
022110221,0,-2
022110222,-3,1
022111000,-2,-1
022111001,-2,-1
022111002,-2,-1
022111010,-2,-1
022111011,-2,-1
022111012,-2,-1
022111020,-2,-1
022111021,-2,-1
022111022,-2,-1
022111100,-2,-1
022111101,-2,-1
022111102,-2,-1
022111110,-2,-1
022111111,-2,-1
022111112,-2,-1
022111120,-2,-1
022111121,-2,-1
022111122,-2,-1
022111200,-2,-1
022111201,-2,-1
022111202,-2,-1
022111210,-2,-1
022111211,-2,-1
022111212,-2,-1
022111220,-2,-1
022111221,-2,-1
022111222,-2,-1
022112000,8,-14
022112001,0,-5
022112002,-3,1
022112010,8,-4
022112011,0,-2
022112012,-3,1
022112020,8,-4
022112021,0,-2
022112022,-3,1
022112100,8,-4
022112101,0,-2
022112102,-3,1
022112110,8,-2
022112111,-2,-1
022112112,-3,1
022112120,8,-2
022112121,0,-1
022112122,-3,1
022112200,8,-4
022112201,0,-2
022112202,-3,1
022112210,8,-2
022112211,0,-1
022112212,-3,1
022112220,8,-2
022112221,0,-1
022112222,-3,1
022120000,7,-27
022120001,7,-9
022120002,7,-4
022120010,6,-14
022120011,6,-4
022120012,6,-3
022120020,-3,1
022120021,-3,1
022120022,-3,1
022120100,7,-12
022120101,7,-4
022120102,7,-3
022120110,0,-5
022120111,-2,-1
022120112,5,-2
022120120,-3,1
022120121,-3,1
022120122,-3,1
022120200,-3,1
022120201,-3,1
022120202,-3,1
022120210,-3,1
022120211,-3,1
022120212,-3,1
022120220,-3,1
022120221,-3,1
022120222,-3,1
022121000,7,-9
022121001,7,-3
022121002,7,-3
022121010,6,-4
022121011,6,-2
022121012,6,-2
022121020,-3,1
022121021,-3,1
022121022,-3,1
022121100,7,-4
022121101,7,-2
022121102,7,-2
022121110,0,-2
022121111,-2,-1
022121112,0,-1
022121120,-3,1
022121121,-3,1
022121122,-3,1
022121200,-3,1
022121201,-3,1
022121202,-3,1
022121210,-3,1
022121211,-3,1
022121212,-3,1
022121220,-3,1
022121221,-3,1
022121222,-3,1
022122000,8,-4
022122001,7,-3
022122002,-3,1
022122010,8,-3
022122011,6,-2
022122012,-3,1
022122020,-3,1
022122021,-3,1
022122022,-3,1
022122100,8,-3
022122101,7,-2
022122102,-3,1
022122110,8,-2
022122111,-2,-1
022122112,-3,1
022122120,-3,1
022122121,-3,1
022122122,-3,1
022122200,-3,1
022122201,-3,1
022122202,-3,1
022122210,-3,1
022122211,-3,1
022122212,-3,1
022122220,-3,1
022122221,-3,1
022122222,-3,1
022200000,0,-341
022200001,0,-67
022200002,5,-38
022200010,0,-67
022200011,0,-17
022200012,5,-14
022200020,4,-44
022200021,4,-14
022200022,6,-4
022200100,0,-67
022200101,0,-17
022200102,5,-14
022200110,0,-13
022200111,-2,-1
022200112,5,-4
022200120,4,-14
022200121,4,-4
022200122,5,-3
022200200,4,-44
022200201,4,-14
022200202,7,-4
022200210,4,-14
022200211,4,-4
022200212,5,-3
022200220,8,-9
022200221,4,-4
022200222,-3,1
022201000,0,-73
022201001,0,-19
022201002,0,-19
022201010,0,-11
022201011,0,-5
022201012,0,-5
022201020,4,-14
022201021,4,-4
022201022,6,-3
022201100,0,-11
022201101,0,-5
022201102,0,-5
022201110,0,-3
022201111,-2,-1
022201112,0,-1
022201120,4,-4
022201121,4,-2
022201122,4,-2
022201200,4,-14
022201201,4,-4
022201202,7,-3
022201210,4,-4
022201211,4,-2
022201212,4,-2
022201220,8,-3
022201221,4,-2
022201222,-3,1
022202000,8,-33
022202001,4,-14
022202002,-3,1
022202010,8,-9
022202011,4,-4
022202012,-3,1
022202020,8,-9
022202021,4,-4
022202022,-3,1
022202100,8,-9
022202101,4,-4
022202102,-3,1
022202110,8,-3
022202111,-2,-1
022202112,-3,1
022202120,8,-3
022202121,4,-2
022202122,-3,1
022202200,8,-9
022202201,4,-4
022202202,-3,1
022202210,8,-3
022202211,4,-2
022202212,-3,1
022202220,8,-3
022202221,4,-2
022202222,-3,1
022210000,0,-79
022210001,0,-16
022210002,5,-14
022210010,0,-15
022210011,0,-5
022210012,5,-4
022210020,0,-19
022210021,0,-5
022210022,6,-3
022210100,0,-15
022210101,0,-5
022210102,5,-4
022210110,0,-5
022210111,-2,-1
022210112,5,-2
022210120,0,-5
022210121,0,-2
022210122,5,-2
022210200,0,-19
022210201,0,-5
022210202,7,-3
022210210,0,-5
022210211,0,-2
022210212,5,-2
022210220,8,-4
022210221,0,-2
022210222,-3,1
022211000,0,-11
022211001,0,-5
022211002,0,-5
022211010,0,-3
022211011,0,-2
022211012,0,-1
022211020,0,-5
022211021,0,-2
022211022,6,-2
022211100,0,-3
022211101,0,-2
022211102,0,-1
022211110,0,-1
022211111,-2,-1
022211112,0,-1
022211120,0,-1
022211121,0,-1
022211122,0,-1
022211200,0,-5
022211201,0,-2
022211202,7,-2
022211210,0,-1
022211211,0,-1
022211212,0,-1
022211220,8,-2
022211221,0,-1
022211222,-3,1
022212000,8,-14
022212001,0,-5
022212002,-3,1
022212010,8,-4
022212011,0,-2
022212012,-3,1
022212020,8,-4
022212021,0,-2
022212022,-3,1
022212100,8,-4
022212101,0,-2
022212102,-3,1
022212110,8,-2
022212111,-2,-1
022212112,-3,1
022212120,8,-2
022212121,0,-1
022212122,-3,1
022212200,8,-4
022212201,0,-2
022212202,-3,1
022212210,8,-2
022212211,0,-1
022212212,-3,1
022212220,8,-2
022212221,0,-1
022212222,-3,1
022220000,7,-16
022220001,7,-4
022220002,7,-4
022220010,6,-9
022220011,6,-3
022220012,6,-3
022220020,-3,1
022220021,-3,1
022220022,-3,1
022220100,7,-9
022220101,7,-3
022220102,7,-3
022220110,5,-4
022220111,-2,-1
022220112,5,-2
022220120,-3,1
022220121,-3,1
022220122,-3,1
022220200,-3,1
022220201,-3,1
022220202,-3,1
022220210,-3,1
022220211,-3,1
022220212,-3,1
022220220,-3,1
022220221,-3,1
022220222,-3,1
022221000,7,-9
022221001,7,-3
022221002,7,-3
022221010,6,-4
022221011,6,-2
022221012,6,-2
022221020,-3,1
022221021,-3,1
022221022,-3,1
022221100,7,-4
022221101,7,-2
022221102,7,-2
022221110,0,-1
022221111,-2,-1
022221112,0,-1
022221120,-3,1
022221121,-3,1
022221122,-3,1
022221200,-3,1
022221201,-3,1
022221202,-3,1
022221210,-3,1
022221211,-3,1
022221212,-3,1
022221220,-3,1
022221221,-3,1
022221222,-3,1
022222000,-3,1
022222001,-3,1
022222002,-3,1
022222010,-3,1
022222011,-3,1
022222012,-3,1
022222020,-3,1
022222021,-3,1
022222022,-3,1
022222100,-3,1
022222101,-3,1
022222102,-3,1
022222110,-3,1
022222111,-2,-1
022222112,-3,1
022222120,-3,1
022222121,-3,1
022222122,-3,1
022222200,-3,1
022222201,-3,1
022222202,-3,1
022222210,-3,1
022222211,-3,1
022222212,-3,1
022222220,-3,1
022222221,-3,1
022222222,-3,1
100000000,8,-22548
100000001,-1,-2470
100000002,2,-2588
100000010,-1,-2864
100000011,-1,-346
100000012,2,-400
100000020,8,-3108
100000021,4,-405
100000022,6,-321
100000100,-1,-2086
100000101,-1,-219
100000102,3,-329
100000110,-1,-322
100000111,-2,-1
100000112,-1,-60
100000120,3,-377
100000121,-1,-64
100000122,-1,-68
100000200,8,-2964
100000201,4,-421
100000202,7,-265
100000210,1,-464
100000211,4,-82
100000212,5,-60
100000220,8,-385
100000221,4,-88
100000222,-3,1
100001000,-1,-2864
100001001,-1,-346
100001002,6,-400
100001010,-1,-552
100001011,-1,-60
100001012,-1,-60
100001020,8,-464
100001021,-1,-64
100001022,6,-55
100001100,-1,-425
100001101,-1,-40
100001102,-1,-52
100001110,-1,-80
100001111,-2,-1
100001112,-1,-21
100001120,-1,-72
100001121,-1,-15
100001122,3,-17
100001200,8,-480
100001201,-1,-74
100001202,7,-55
100001210,4,-90
100001211,-1,-18
100001212,4,-16
100001220,8,-73
100001221,-1,-18
100001222,-3,1
100002000,8,-3108
100002001,4,-405
100002002,2,-321
100002010,8,-464
100002011,-1,-64
100002012,2,-55
100002020,8,-504
100002021,4,-88
100002022,6,-44
100002100,3,-393
100002101,-1,-56
100002102,2,-67
100002110,-1,-72
100002111,-2,-1
100002112,2,-17
100002120,3,-86
100002121,-1,-18
100002122,2,-17
100002200,8,-448
100002201,4,-88
100002202,7,-50
100002210,8,-78
100002211,4,-17
100002212,2,-11
100002220,8,-67
100002221,4,-21
100002222,-3,1
100010000,-1,-2054
100010001,-2,-1
100010002,2,-392
100010010,-1,-322
100010011,-2,-1
100010012,-1,-60
100010020,8,-381
100010021,-2,-1
100010022,6,-67
100010100,-1,-243
100010101,-2,-1
100010102,-1,-52
100010110,-1,-40
100010111,-2,-1
100010112,-1,-15
100010120,-1,-48
100010121,-2,-1
100010122,-1,-14
100010200,8,-369
100010201,-2,-1
100010202,7,-55
100010210,-1,-56
100010211,-2,-1
100010212,1,-13
100010220,8,-65
100010221,-2,-1
100010222,-3,1
100011000,-1,-322
100011001,-2,-1
100011002,-1,-60
100011010,-1,-60
100011011,-2,-1
100011012,-1,-18
100011020,-1,-64
100011021,-2,-1
100011022,6,-13
100011100,-1,-60
100011101,-2,-1
100011102,-1,-18
100011110,-1,-12
100011111,-2,-1
100011112,-1,-6
100011120,-1,-15
100011121,-2,-1
100011122,-1,-4
100011200,-1,-64
100011201,-2,-1
100011202,7,-13
100011210,-1,-15
100011211,-2,-1
100011212,-1,-4
100011220,8,-14
100011221,-2,-1
100011222,-3,1
100012000,8,-381
100012001,-2,-1
100012002,2,-67
100012010,-1,-64
100012011,-2,-1
100012012,2,-13
100012020,8,-88
100012021,-2,-1
100012022,6,-14
100012100,-1,-56
100012101,-2,-1
100012102,2,-14
100012110,-1,-12
100012111,-2,-1
100012112,2,-5
100012120,-1,-15
100012121,-2,-1
100012122,2,-5
100012200,8,-76
100012201,-2,-1
100012202,7,-10
100012210,-1,-14
100012211,-2,-1
100012212,2,-3
100012220,8,-16
100012221,-2,-1
100012222,-3,1
100020000,1,-2622
100020001,1,-448
100020002,6,-344
100020010,6,-432
100020011,6,-78
100020012,6,-66
100020020,1,-317
100020021,1,-73
100020022,6,-44
100020100,3,-333
100020101,-1,-60
100020102,3,-62
100020110,-1,-52
100020111,-2,-1
100020112,3,-13
100020120,1,-55
100020121,1,-13
100020122,1,-13
100020200,2,-293
100020201,2,-73
100020202,7,-50
100020210,2,-55
100020211,2,-15
100020212,2,-11
100020220,8,-27
100020221,2,-14
100020222,-3,1
100021000,1,-432
100021001,2,-78
100021002,1,-66
100021010,2,-78
100021011,-1,-18
100021012,2,-12
100021020,1,-61
100021021,1,-13
100021022,6,-10
100021100,-1,-60
100021101,-1,-15
100021102,3,-13
100021110,-1,-18
100021111,-2,-1
100021112,3,-2
100021120,1,-13
100021121,1,-3
100021122,1,-3
100021200,2,-61
100021201,2,-16
100021202,7,-10
100021210,2,-15
100021211,2,-5
100021212,2,-3
100021220,8,-9
100021221,2,-4
100021222,-3,1
100022000,3,-317
100022001,3,-73
100022002,3,-44
100022010,3,-61
100022011,3,-13
100022012,3,-10
100022020,3,-38
100022021,3,-14
100022022,6,-4
100022100,3,-57
100022101,3,-14
100022102,3,-12
100022110,3,-14
100022111,-2,-1
100022112,3,-4
100022120,3,-12
100022121,3,-4
100022122,3,-3
100022200,3,-44
100022201,3,-14
100022202,7,-9
100022210,3,-10
100022211,3,-4
100022212,3,-4
100022220,8,-4
100022221,3,-3
100022222,-3,1
100100000,-1,-2502
100100001,-1,-346
100100002,6,-369
100100010,-1,-449
100100011,-1,-80
100100012,-1,-72
100100020,6,-417
100100021,-1,-76
100100022,6,-57
100100100,-2,-1
100100101,-2,-1
100100102,-2,-1
100100110,-2,-1
100100111,-2,-1
100100112,-2,-1
100100120,-2,-1
100100121,-2,-1
100100122,-2,-1
100100200,8,-468
100100201,4,-82
100100202,7,-61
100100210,4,-78
100100211,4,-21
100100212,5,-16
100100220,8,-73
100100221,4,-21
100100222,-3,1
100101000,-1,-346
100101001,-1,-60
100101002,-1,-64
100101010,-1,-80
100101011,-1,-15
100101012,-1,-18
100101020,-1,-72
100101021,-1,-15
100101022,6,-14
100101100,-2,-1
100101101,-2,-1
100101102,-2,-1
100101110,-2,-1
100101111,-2,-1
100101112,-2,-1
100101120,-2,-1
100101121,-2,-1
100101122,-2,-1
100101200,4,-78
100101201,-1,-18
100101202,7,-13
100101210,4,-21
100101211,-1,-6
100101212,4,-4
100101220,8,-17
100101221,-1,-6
100101222,-3,1
100102000,6,-401
100102001,-1,-68
100102002,2,-55
100102010,-1,-72
100102011,-1,-18
100102012,2,-13
100102020,6,-86
100102021,-1,-18
100102022,6,-12
100102100,-2,-1
100102101,-2,-1
100102102,-2,-1
100102110,-2,-1
100102111,-2,-1
100102112,-2,-1
100102120,-2,-1
100102121,-2,-1
100102122,-2,-1
100102200,8,-90
100102201,4,-17
100102202,7,-10
100102210,8,-16
100102211,4,-4
100102212,2,-3
100102220,8,-19
100102221,4,-6
100102222,-3,1
100110000,-1,-219
100110001,-2,-1
100110002,-1,-60
100110010,-1,-40
100110011,-2,-1
100110012,-1,-15
100110020,-1,-56
100110021,-2,-1
100110022,6,-14
100110100,-2,-1
100110101,-2,-1
100110102,-2,-1
100110110,-2,-1
100110111,-2,-1
100110112,-2,-1
100110120,-2,-1
100110121,-2,-1
100110122,-2,-1
100110200,-1,-64
100110201,-2,-1
100110202,7,-13
100110210,-1,-15
100110211,-2,-1
100110212,-1,-4
100110220,8,-14
100110221,-2,-1
100110222,-3,1
100111000,-2,-1
100111001,-2,-1
100111002,-2,-1
100111010,-2,-1
100111011,-2,-1
100111012,-2,-1
100111020,-2,-1
100111021,-2,-1
100111022,-2,-1
100111100,-2,-1
100111101,-2,-1
100111102,-2,-1
100111110,-2,-1
100111111,-2,-1
100111112,-2,-1
100111120,-2,-1
100111121,-2,-1
100111122,-2,-1
100111200,-2,-1
100111201,-2,-1
100111202,-2,-1
100111210,-2,-1
100111211,-2,-1
100111212,-2,-1
100111220,-2,-1
100111221,-2,-1
100111222,-2,-1
100112000,-1,-64
100112001,-2,-1
100112002,2,-13
100112010,-1,-15
100112011,-2,-1
100112012,2,-3
100112020,-1,-18
100112021,-2,-1
100112022,6,-4
100112100,-2,-1
100112101,-2,-1
100112102,-2,-1
100112110,-2,-1
100112111,-2,-1
100112112,-2,-1
100112120,-2,-1
100112121,-2,-1
100112122,-2,-1
100112200,8,-17
100112201,-2,-1
100112202,7,-4
100112210,-1,-4
100112211,-2,-1
100112212,2,-1
100112220,8,-5
100112221,-2,-1
100112222,-3,1
100120000,6,-385
100120001,6,-78
100120002,6,-68
100120010,6,-70
100120011,6,-21
100120012,6,-17
100120020,1,-61
100120021,1,-17
100120022,6,-12
100120100,-2,-1
100120101,-2,-1
100120102,-2,-1
100120110,-2,-1
100120111,-2,-1
100120112,-2,-1
100120120,-2,-1
100120121,-2,-1
100120122,-2,-1
100120200,2,-61
100120201,2,-15
100120202,7,-10
100120210,2,-11
100120211,2,-3
100120212,2,-3
100120220,8,-9
100120221,2,-4
100120222,-3,1
100121000,6,-78
100121001,-1,-18
100121002,6,-17
100121010,6,-21
100121011,-1,-6
100121012,6,-4
100121020,1,-17
100121021,1,-5
100121022,6,-4
100121100,-2,-1
100121101,-2,-1
100121102,-2,-1
100121110,-2,-1
100121111,-2,-1
100121112,-2,-1
100121120,-2,-1
100121121,-2,-1
100121122,-2,-1
100121200,2,-15
100121201,2,-5
100121202,7,-4
100121210,2,-3
100121211,2,-2
100121212,2,-1
100121220,8,-3
100121221,2,-2
100121222,-3,1
100122000,6,-74
100122001,6,-17
100122002,2,-13
100122010,6,-17
100122011,6,-4
100122012,2,-3
100122020,1,-17
100122021,1,-5
100122022,6,-3
100122100,-2,-1
100122101,-2,-1
100122102,-2,-1
100122110,-2,-1
100122111,-2,-1
100122112,-2,-1
100122120,-2,-1
100122121,-2,-1
